Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cultivar,line,tissue,experiment type,molecule subtype,GEO Accession
SRR8763593,4910093,245504650,50,80,SRX5554264,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518159,SAMN11191913,simple,4081,Solanum lycopersicum,GSM3682295,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2A [IN_A21],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682384
SRR8763594,1688333,86104983,51,28,SRX5554264,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518159,SAMN11191913,simple,4081,Solanum lycopersicum,GSM3682295,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2A [IN_A21],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682385
SRR8763595,6914656,345732800,50,128,SRX5554264,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518159,SAMN11191913,simple,4081,Solanum lycopersicum,GSM3682295,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2A [IN_A21],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682386
SRR8763596,5419260,270963000,50,89,SRX5554265,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518160,SAMN11191912,simple,4081,Solanum lycopersicum,GSM3682296,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2A [IN_A22],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682387
SRR8763597,1608157,82016007,51,26,SRX5554265,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518160,SAMN11191912,simple,4081,Solanum lycopersicum,GSM3682296,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2A [IN_A22],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682388
SRR8763598,7889375,394468750,50,145,SRX5554265,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518160,SAMN11191912,simple,4081,Solanum lycopersicum,GSM3682296,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2A [IN_A22],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682389
SRR8763599,7430805,371540250,50,121,SRX5554266,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518161,SAMN11191911,simple,4081,Solanum lycopersicum,GSM3682297,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTB [IN_B05],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682390
SRR8763600,2618473,133542123,51,43,SRX5554266,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518161,SAMN11191911,simple,4081,Solanum lycopersicum,GSM3682297,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTB [IN_B05],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:NTF injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,polyA RNA,GSM3682391
SRR8763601,14100702,705035100,50,248,SRX5554266,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518161,SAMN11191911,simple,4081,Solanum lycopersicum,GSM3682297,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTB [IN_B05],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682392
SRR8763602,7304655,365232750,50,118,SRX5554267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518162,SAMN11191910,simple,4081,Solanum lycopersicum,GSM3682298,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTB [IN_B06],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682393
SRR8763603,12828232,654239832,51,210,SRX5554267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518162,SAMN11191910,simple,4081,Solanum lycopersicum,GSM3682298,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTB [IN_B06],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682394
SRR8763604,12157020,607851000,50,218,SRX5554267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518162,SAMN11191910,simple,4081,Solanum lycopersicum,GSM3682298,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTB [IN_B06],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682395
SRR8763605,15751655,787582750,50,255,SRX5554268,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518163,SAMN11191909,simple,28526,Solanum pennellii,GSM3682299,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSPSHOOTB [IN_B07],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682396
SRR8763606,4816839,245658789,51,79,SRX5554268,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518163,SAMN11191909,simple,28526,Solanum pennellii,GSM3682299,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSPSHOOTB [IN_B07],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682397
SRR8763607,11986709,599335450,50,197,SRX5554269,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518164,SAMN11191908,simple,4081,Solanum lycopersicum,GSM3682300,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNACONSLROOTB [IN_B13],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682398
SRR8763608,3969859,202462809,51,66,SRX5554269,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518164,SAMN11191908,simple,4081,Solanum lycopersicum,GSM3682300,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNACONSLROOTB [IN_B13],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Random primed libraries,TRAP RNA,GSM3682399
SRR8763609,5672366,283618300,50,94,SRX5554270,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518165,SAMN11191907,simple,4081,Solanum lycopersicum,GSM3682301,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNASUBSLROOTB [IN_B14],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682400
SRR8763610,1857259,94720209,51,31,SRX5554270,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518165,SAMN11191907,simple,4081,Solanum lycopersicum,GSM3682301,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNASUBSLROOTB [IN_B14],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682401
SRR8763611,6948286,347414300,50,128,SRX5554270,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518165,SAMN11191907,simple,4081,Solanum lycopersicum,GSM3682301,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNASUBSLROOTB [IN_B14],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682402
SRR8763612,9987622,499381100,50,164,SRX5554271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518166,SAMN11191906,simple,28526,Solanum pennellii,GSM3682302,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNACONSPROOTB [IN_B15],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682403
SRR8763613,3300049,168302499,51,55,SRX5554271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518166,SAMN11191906,simple,28526,Solanum pennellii,GSM3682302,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNACONSPROOTB [IN_B15],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682404
SRR8763614,4877772,243888600,50,80,SRX5554272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518168,SAMN11191905,simple,4081,Solanum lycopersicum,GSM3682303,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2B [IN_B21],4 week-old composite plant 1 cm root tips,Medicago truncatula Jemalong A17,35S:His6:FLAG-GFP-MtRPL18-3 injection transformed root tips,4 week-old composite plant 1 cm root tips,Ribosome footprints,Riboseq RNA,GSM3682405
SRR8763615,1578005,80478255,51,26,SRX5554272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518168,SAMN11191905,simple,4081,Solanum lycopersicum,GSM3682303,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2B [IN_B21],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682406
SRR8763616,7084245,354212250,50,129,SRX5554272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518168,SAMN11191905,simple,4081,Solanum lycopersicum,GSM3682303,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI2B [IN_B21],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682407
SRR8763617,13352558,667627900,50,219,SRX5554273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518167,SAMN11191904,simple,4081,Solanum lycopersicum,GSM3682304,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2B [IN_B22],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682408
SRR8763618,4902607,250032957,51,82,SRX5554273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518167,SAMN11191904,simple,4081,Solanum lycopersicum,GSM3682304,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2B [IN_B22],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682409
SRR8763619,12632326,631616300,50,235,SRX5554273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518167,SAMN11191904,simple,4081,Solanum lycopersicum,GSM3682304,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI2B [IN_B22],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682410
SRR8763620,13074128,653706400,50,216,SRX5554274,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518169,SAMN11191903,simple,4081,Solanum lycopersicum,GSM3682305,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI3B [IN_B23],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682411
SRR8763621,5134928,261881328,51,86,SRX5554274,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518169,SAMN11191903,simple,4081,Solanum lycopersicum,GSM3682305,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI3B [IN_B23],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682412
SRR8763622,19939526,996976300,50,374,SRX5554274,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518169,SAMN11191903,simple,4081,Solanum lycopersicum,GSM3682305,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNACONHAIRYROOTI3B [IN_B23],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682413
SRR8763623,7763704,388185200,50,127,SRX5554275,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518170,SAMN11191902,simple,4081,Solanum lycopersicum,GSM3682306,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI3B [IN_B24],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,,7 days-old seedling 1 cm roots tips,Tagmented libraries,,GSM3682414
SRR8763624,2624652,133857252,51,43,SRX5554275,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518170,SAMN11191902,simple,4081,Solanum lycopersicum,GSM3682306,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI3B [IN_B24],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682415
SRR8763625,10211309,510565450,50,178,SRX5554275,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518170,SAMN11191902,simple,4081,Solanum lycopersicum,GSM3682306,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,INRNASUBHAIRYROOTI3B [IN_B24],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682416
SRR8763626,7110489,355524450,50,115,SRX5554276,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518171,SAMN11191901,simple,4081,Solanum lycopersicum,GSM3682307,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTC [IN_C05],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682417
SRR8763627,2359024,120310224,51,39,SRX5554276,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518171,SAMN11191901,simple,4081,Solanum lycopersicum,GSM3682307,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTC [IN_C05],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682418
SRR8763628,10221949,511097450,50,189,SRX5554276,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518171,SAMN11191901,simple,4081,Solanum lycopersicum,GSM3682307,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSLSHOOTC [IN_C05],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682419
SRR8763629,5618057,280902850,50,92,SRX5554277,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518172,SAMN11191900,simple,4081,Solanum lycopersicum,GSM3682308,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTC [IN_C06],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682420
SRR8763630,2074774,105813474,51,34,SRX5554277,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518172,SAMN11191900,simple,4081,Solanum lycopersicum,GSM3682308,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTC [IN_C06],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682421
SRR8763631,8463592,423179600,50,153,SRX5554277,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518172,SAMN11191900,simple,4081,Solanum lycopersicum,GSM3682308,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSLSHOOTC [IN_C06],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:OsNTF2-7,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682422
SRR8763632,9790204,489510200,50,159,SRX5554278,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518173,SAMN11191899,simple,28526,Solanum pennellii,GSM3682309,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSPSHOOTC [IN_C07],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682423
SRR8763633,14308230,729719730,51,236,SRX5554278,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518173,SAMN11191899,simple,28526,Solanum pennellii,GSM3682309,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNACONSPSHOOTC [IN_C07],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682424
SRR8763634,13703142,685157100,50,226,SRX5554279,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518175,SAMN11191898,simple,28526,Solanum pennellii,GSM3682310,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSPSHOOTC [IN_C08],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682425
SRR8763635,4573153,233230803,51,76,SRX5554279,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518175,SAMN11191898,simple,28526,Solanum pennellii,GSM3682310,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,INRNASUBSPSHOOTC [IN_C08],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682426
SRR8763636,7335757,366787850,50,119,SRX5554280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518174,SAMN11191897,simple,4081,Solanum lycopersicum,GSM3682311,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNASUBSLROOTC1 [IN_C13],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682427
SRR8763637,2640756,134678556,51,43,SRX5554280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518174,SAMN11191897,simple,4081,Solanum lycopersicum,GSM3682311,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,INRNASUBSLROOTC1 [IN_C13],7 days-old seedling 1 cm roots tips,Oryza sativa japonica cv Nipponbare,35S:His6-FLAG:OsRPL18-2,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682428
