Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA first public,ENA last update,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,common name,sample name,sex,strain,tissue type
ERR4882118,43800463,6611361670,75,2252,ERX4751627,rn_lv_004_endo__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651880,SAMEA6941991,simple,10116,Rattus norvegicus,SAMEA6941991,ERA3168394,11,2020,Makar,"",rn_lv_004_endo__L__tR,2020-11-28,2020-06-10,SAMEA6941991,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_004_endo__L__tR,Norway rat,rn_lv_004_endo__L__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882119,44523398,6720679372,75,2288,ERX4751628,rn_lv_004_endo__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651881,SAMEA6941992,simple,10116,Rattus norvegicus,SAMEA6941992,ERA3168394,11,2020,Makar,"",rn_lv_004_endo__M__tR,2020-11-28,2020-06-10,SAMEA6941992,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_004_endo__M__tR,Norway rat,rn_lv_004_endo__M__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882120,43826967,6612421465,75,2249,ERX4751629,rn_lv_004_endo__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651882,SAMEA6941993,simple,10116,Rattus norvegicus,SAMEA6941993,ERA3168394,11,2020,Makar,"",rn_lv_004_endo__H__tR,2020-11-28,2020-06-10,SAMEA6941993,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_004_endo__H__tR,Norway rat,rn_lv_004_endo__H__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882121,36742518,5544942160,75,1879,ERX4751630,rn_lv_005_endo_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651883,SAMEA6941994,simple,10116,Rattus norvegicus,SAMEA6941994,ERA3168394,11,2020,Makar,"",rn_lv_005_endo_80S_tR,2020-11-28,2020-06-10,SAMEA6941994,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_005_endo_80S_tR,Norway rat,rn_lv_005_endo_80S_tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882122,50500045,7622407765,75,2584,ERX4751631,rn_lv_005_endo__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651884,SAMEA6941995,simple,10116,Rattus norvegicus,SAMEA6941995,ERA3168394,11,2020,Makar,"",rn_lv_005_endo__L__tR,2020-11-28,2020-06-10,SAMEA6941995,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_005_endo__L__tR,Norway rat,rn_lv_005_endo__L__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882123,44932790,6782745508,75,2360,ERX4751632,rn_lv_005_endo__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651885,SAMEA6941996,simple,10116,Rattus norvegicus,SAMEA6941996,ERA3168394,11,2020,Makar,"",rn_lv_005_endo__M__tR,2020-11-28,2020-06-10,SAMEA6941996,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_005_endo__M__tR,Norway rat,rn_lv_005_endo__M__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882124,46076167,6956884710,75,2368,ERX4751633,rn_lv_005_endo__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651886,SAMEA6941997,simple,10116,Rattus norvegicus,SAMEA6941997,ERA3168394,11,2020,Makar,"",rn_lv_005_endo__H__tR,2020-11-28,2020-06-10,SAMEA6941997,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_005_endo__H__tR,Norway rat,rn_lv_005_endo__H__tR,male,SHR.BN-D3Rat108/D3Rat56,left ventricle
ERR4882125,44530194,6691449398,75,2283,ERX4751634,rn_lv_007_ctrl_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651887,SAMEA6941998,simple,10116,Rattus norvegicus,SAMEA6941998,ERA3168394,11,2020,Makar,"",rn_lv_007_ctrl_80S_tR,2020-11-28,2020-06-10,SAMEA6941998,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_007_ctrl_80S_tR,Norway rat,rn_lv_007_ctrl_80S_tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882126,54423387,8207924038,75,2812,ERX4751635,rn_lv_007_ctrl__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651888,SAMEA6941999,simple,10116,Rattus norvegicus,SAMEA6941999,ERA3168394,11,2020,Makar,"",rn_lv_007_ctrl__L__tR,2020-11-28,2020-06-10,SAMEA6941999,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_007_ctrl__L__tR,Norway rat,rn_lv_007_ctrl__L__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882127,47179731,7098539686,75,2422,ERX4751636,rn_lv_007_ctrl__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651889,SAMEA6942000,simple,10116,Rattus norvegicus,SAMEA6942000,ERA3168394,11,2020,Makar,"",rn_lv_007_ctrl__M__tR,2020-11-28,2020-06-10,SAMEA6942000,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_007_ctrl__M__tR,Norway rat,rn_lv_007_ctrl__M__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882128,42648037,6391442670,74,2446,ERX4751637,rn_lv_007_ctrl__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651890,SAMEA6942001,simple,10116,Rattus norvegicus,SAMEA6942001,ERA3168394,11,2020,Makar,"",rn_lv_007_ctrl__H__tR,2020-11-28,2020-06-10,SAMEA6942001,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_007_ctrl__H__tR,Norway rat,rn_lv_007_ctrl__H__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882129,48930695,7367786595,75,2532,ERX4751638,rn_lv_008_ctrl_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651891,SAMEA6942002,simple,10116,Rattus norvegicus,SAMEA6942002,ERA3168394,11,2020,Makar,"",rn_lv_008_ctrl_80S_tR,2020-11-28,2020-06-10,SAMEA6942002,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_008_ctrl_80S_tR,Norway rat,rn_lv_008_ctrl_80S_tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882130,44855520,6743005824,75,2524,ERX4751639,rn_lv_008_ctrl__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651892,SAMEA6942003,simple,10116,Rattus norvegicus,SAMEA6942003,ERA3168394,11,2020,Makar,"",rn_lv_008_ctrl__L__tR,2020-11-28,2020-06-10,SAMEA6942003,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_008_ctrl__L__tR,Norway rat,rn_lv_008_ctrl__L__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882131,48574882,7330937433,75,2496,ERX4751640,rn_lv_008_ctrl__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651893,SAMEA6942004,simple,10116,Rattus norvegicus,SAMEA6942004,ERA3168394,11,2020,Makar,"",rn_lv_008_ctrl__M__tR,2020-11-28,2020-06-10,SAMEA6942004,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,rn_lv_008_ctrl__M__tR,Norway rat,rn_lv_008_ctrl__M__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882132,42349528,6364583348,75,2170,ERX4751641,rn_lv_008_ctrl__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651894,SAMEA6942005,simple,10116,Rattus norvegicus,SAMEA6942005,ERA3168394,11,2020,Makar,"",rn_lv_008_ctrl__H__tR,2020-11-28,2020-06-10,SAMEA6942005,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:06Z,public,rn_lv_008_ctrl__H__tR,Norway rat,rn_lv_008_ctrl__H__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882133,41788367,6284607924,75,2127,ERX4751642,rn_lv_009_ctrl_80S_tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651895,SAMEA6942006,simple,10116,Rattus norvegicus,SAMEA6942006,ERA3168394,11,2020,Makar,"",rn_lv_009_ctrl_80S_tR,2020-11-28,2020-06-10,SAMEA6942006,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:06Z,public,rn_lv_009_ctrl_80S_tR,Norway rat,rn_lv_009_ctrl_80S_tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882134,54432897,7815359090,71,2667,ERX4751643,rn_lv_009_ctrl__L__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651896,SAMEA6942007,simple,10116,Rattus norvegicus,SAMEA6942007,ERA3168394,11,2020,Makar,"",rn_lv_009_ctrl__L__tR,2020-11-28,2020-06-10,SAMEA6942007,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:06Z,public,rn_lv_009_ctrl__L__tR,Norway rat,rn_lv_009_ctrl__L__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882135,54987211,8265865536,75,2812,ERX4751644,rn_lv_009_ctrl__M__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651897,SAMEA6942008,simple,10116,Rattus norvegicus,SAMEA6942008,ERA3168394,11,2020,Makar,"",rn_lv_009_ctrl__M__tR,2020-11-28,2020-06-10,SAMEA6942008,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:06Z,public,rn_lv_009_ctrl__M__tR,Norway rat,rn_lv_009_ctrl__M__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
ERR4882136,50615518,7572132931,74,2587,ERX4751645,rn_lv_009_ctrl__H__tR,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651898,SAMEA6942009,simple,10116,Rattus norvegicus,SAMEA6942009,ERA3168394,11,2020,Makar,"",rn_lv_009_ctrl__H__tR,2020-11-28,2020-06-10,SAMEA6942009,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:06Z,public,rn_lv_009_ctrl__H__tR,Norway rat,rn_lv_009_ctrl__H__tR,male,SHR.BN-D3Rat108/D3Rat124,left ventricle
