Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA first public,ENA last update,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,broker name,common name,genotype,growth condition,sample name,strain,Experimental Factor: genotype,Experimental Factor: compound,Experimental Factor: dose,Experimental Factor: environmental stress
ERR2382671,4000000,5.44e+08,136,221,ERX2430904,"28-Ribo-tRNA-seq, 0mM H2O2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276071,SAMEA104674688,simple,4932,Saccharomyces cerevisiae,SAMEA104674688,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","28-Ribo-tRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674607,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:18-Ribo-mRNA-seq, 2mM H2O2 rep2, 9 files",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:18-Ribo-mRNA-seq, 2mM H2O2 rep2, 9 files",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382672,1416048,192582528,136,78,ERX2430904,"28-Ribo-tRNA-seq, 0mM H2O2_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276071,SAMEA104674688,simple,4932,Saccharomyces cerevisiae,SAMEA104674688,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","28-Ribo-tRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674608,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:3-tRNA-seq, 2mM H2O2 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:3-tRNA-seq, 2mM H2O2 rep1",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382673,4000000,5.44e+08,136,225,ERX2430905,"29-mRNA-seq, 0mM H2O2_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276072,SAMEA104674689,simple,4932,Saccharomyces cerevisiae,SAMEA104674689,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","29-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674609,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:39-tRNA-seq, 2mM H2O2 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:39-tRNA-seq, 2mM H2O2 rep3",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382674,4000000,5.44e+08,136,227,ERX2430905,"29-mRNA-seq, 0mM H2O2_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276072,SAMEA104674689,simple,4932,Saccharomyces cerevisiae,SAMEA104674689,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","29-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674610,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:4-Ribo-tRNA-seq, 2mM H2O2 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:4-Ribo-tRNA-seq, 2mM H2O2 rep1",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382675,1270565,172796840,136,72,ERX2430905,"29-mRNA-seq, 0mM H2O2_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276072,SAMEA104674689,simple,4932,Saccharomyces cerevisiae,SAMEA104674689,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","29-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674611,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:40-Ribo-tRNA-seq, 2mM H2O2 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:40-Ribo-tRNA-seq, 2mM H2O2 rep3",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382676,4000000,5.44e+08,136,232,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674612,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:41-mRNA-seq, 2mM H2O2 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:41-mRNA-seq, 2mM H2O2 rep3",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382677,4000000,5.44e+08,136,237,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674613,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:42-Ribo-mRNA-seq, 2mM H2O2 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:42-Ribo-mRNA-seq, 2mM H2O2 rep3",BY4741,wild type genotype,hydrogen peroxide,2,none
ERR2382678,4000000,5.44e+08,136,234,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674614,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:149-tRNA-seq, 3AT, His-depletion rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:149-tRNA-seq, 3AT, His-depletion rep1",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382679,4000000,5.44e+08,136,234,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674615,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:150-Ribo-tRNA-seq, 3AT, His-depletion rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:150-Ribo-tRNA-seq, 3AT, His-depletion rep1",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382680,4000000,5.44e+08,136,238,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674616,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:155-tRNA-seq, 3AT, His-depletion rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:155-tRNA-seq, 3AT, His-depletion rep2",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382681,4000000,5.44e+08,136,231,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674617,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:156-Ribo-tRNA-seq, 3AT, His-depletion rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:156-Ribo-tRNA-seq, 3AT, His-depletion rep2",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382682,1512587,205711832,136,91,ERX2430906,"30-Ribo-mRNA-seq, 0mM H2O2_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276073,SAMEA104674690,simple,4932,Saccharomyces cerevisiae,SAMEA104674690,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","30-Ribo-mRNA-seq, 0mM H2O2",2018-03-19,2018-03-09,SAMEA104674618,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:157-mRNA-seq, 3AT, His-depletion rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:157-mRNA-seq, 3AT, His-depletion rep2",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382683,1271300,170337231,133,109,ERX2430907,"43-tRNA-seq, control for 47, 49_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276074,SAMEA104674691,simple,4932,Saccharomyces cerevisiae,SAMEA104674691,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","43-tRNA-seq, control for 47, 49",2018-03-19,2018-03-09,SAMEA104674619,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:158-Ribo-mRNA-seq, 3AT, His-depletion rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:158-Ribo-mRNA-seq, 3AT, His-depletion rep2",BY4741,wild type genotype,amitrole,100,his depletion media for 1 hour
ERR2382684,2471887,331201330,133,212,ERX2430908,"44-Ribo-tRNA-seq, control for 48, 50_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276075,SAMEA104674692,simple,4932,Saccharomyces cerevisiae,SAMEA104674692,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","44-Ribo-tRNA-seq, control for 48, 50",2018-03-19,2018-03-09,SAMEA104674620,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:101-tRNA-seq, 42C heat rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:101-tRNA-seq, 42C heat rep2",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382685,4783335,238201843,49,123,ERX2430909,"45-mRNA-seq, control for 51_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276076,SAMEA104674693,simple,4932,Saccharomyces cerevisiae,SAMEA104674693,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","45-mRNA-seq, control for 51",2018-03-19,2018-03-09,SAMEA104674621,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:102-Ribo-tRNA-seq, 42C heat rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:102-Ribo-tRNA-seq, 42C heat rep2",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382686,1769020,87682612,49,45,ERX2430910,"46-Ribo-mRNA-seq, control for 52_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276077,SAMEA104674694,simple,4932,Saccharomyces cerevisiae,SAMEA104674694,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","46-Ribo-mRNA-seq, control for 52",2018-03-19,2018-03-09,SAMEA104674622,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:121-tRNA-seq, 42C heat rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:121-tRNA-seq, 42C heat rep3",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382687,331932,16453004,49,8,ERX2430911,"53-mRNA-seq, control for 55_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276078,SAMEA104674695,simple,4932,Saccharomyces cerevisiae,SAMEA104674695,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","53-mRNA-seq, control for 55",2018-03-19,2018-03-09,SAMEA104674623,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:122-Ribo-tRNA-seq, 42C heat rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:122-Ribo-tRNA-seq, 42C heat rep3",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382688,981937,48885680,49,25,ERX2430912,"54-Ribo-mRNA-seq, control for 56_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276079,SAMEA104674696,simple,4932,Saccharomyces cerevisiae,SAMEA104674696,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","54-Ribo-mRNA-seq, control for 56",2018-03-19,2018-03-09,SAMEA104674624,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:55-mRNA-seq, 42C heat rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:55-mRNA-seq, 42C heat rep1",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382689,651314,32324715,49,17,ERX2430913,"57-mRNA-seq, control for 59_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276080,SAMEA104674697,simple,4932,Saccharomyces cerevisiae,SAMEA104674697,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","57-mRNA-seq, control for 59",2018-03-19,2018-03-09,SAMEA104674625,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:56-Ribo-mRNA-seq, 42C heat rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:56-Ribo-mRNA-seq, 42C heat rep1",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382690,967561,48053658,49,25,ERX2430914,"58-Ribo-mRNA-seq, control for 60_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276081,SAMEA104674698,simple,4932,Saccharomyces cerevisiae,SAMEA104674698,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","58-Ribo-mRNA-seq, control for 60",2018-03-19,2018-03-09,SAMEA104674626,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:63-tRNA-seq, 42C heat rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:63-tRNA-seq, 42C heat rep2",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382691,565339,75796382,134,49,ERX2430915,"61-tRNA-seq, control for 63_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276082,SAMEA104674699,simple,4932,Saccharomyces cerevisiae,SAMEA104674699,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","61-tRNA-seq, control for 63",2018-03-19,2018-03-09,SAMEA104674627,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:64-Ribo-tRNA-seq, 42C heat rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:64-Ribo-tRNA-seq, 42C heat rep2",BY4741,wild type genotype,none,,heat shock at 42 degrees celsius
ERR2382692,1672105,224153615,134,146,ERX2430916,"62-Ribo-tRNA-seq, control for 64_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276083,SAMEA104674700,simple,4932,Saccharomyces cerevisiae,SAMEA104674700,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","62-Ribo-tRNA-seq, control for 64",2018-03-19,2018-03-09,SAMEA104674628,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:81-tRNA-seq, 4EGI-1 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:81-tRNA-seq, 4EGI-1 rep1",BY4741,wild type genotype,4EGI-1,100,none
ERR2382693,692343,92818277,134,60,ERX2430917,"65-tRNA-seq, control for 67_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276084,SAMEA104674701,simple,4932,Saccharomyces cerevisiae,SAMEA104674701,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","65-tRNA-seq, control for 67",2018-03-19,2018-03-09,SAMEA104674629,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:82-Ribo-tRNA-seq, 4EGI-1 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:82-Ribo-tRNA-seq, 4EGI-1 rep1",BY4741,wild type genotype,4EGI-1,100,none
ERR2382694,1997785,267814348,134,173,ERX2430918,"66-Ribo-tRNA-seq, control for 68_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276085,SAMEA104674702,simple,4932,Saccharomyces cerevisiae,SAMEA104674702,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","66-Ribo-tRNA-seq, control for 68",2018-03-19,2018-03-09,SAMEA104674630,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:83-mRNA-seq, 4EGI-1 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:83-mRNA-seq, 4EGI-1 rep1",BY4741,wild type genotype,4EGI-1,100,none
ERR2382695,675357,90509272,134,56,ERX2430919,"69-tRNA-seq, control for 71_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276086,SAMEA104674703,simple,4932,Saccharomyces cerevisiae,SAMEA104674703,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","69-tRNA-seq, control for 71",2018-03-19,2018-03-09,SAMEA104674631,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:84-Ribo-mRNA-seq, 4EGI-1 rep1",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:84-Ribo-mRNA-seq, 4EGI-1 rep1",BY4741,wild type genotype,4EGI-1,100,none
ERR2382696,2122352,284446718,134,180,ERX2430920,"70-Ribo-tRNA-seq, control for 72_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276087,SAMEA104674704,simple,4932,Saccharomyces cerevisiae,SAMEA104674704,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","70-Ribo-tRNA-seq, control for 72",2018-03-19,2018-03-09,SAMEA104674632,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:91-tRNA-seq, 4EGI-1 rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:91-tRNA-seq, 4EGI-1 rep2",BY4741,wild type genotype,4EGI-1,100,none
ERR2382697,285736,38312353,134,24,ERX2430921,"73-tRNA-seq, control for 77, 81, 85_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276088,SAMEA104674705,simple,4932,Saccharomyces cerevisiae,SAMEA104674705,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","73-tRNA-seq, control for 77, 81, 85",2018-03-19,2018-03-09,SAMEA104674633,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:92-Ribo-tRNA-seq, 4EGI-1 rep2",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:92-Ribo-tRNA-seq, 4EGI-1 rep2",BY4741,wild type genotype,4EGI-1,100,none
ERR2382698,1246352,167112874,134,104,ERX2430922,"74-Ribo-tRNA-seq, control for 78, 82,86_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276089,SAMEA104674706,simple,4932,Saccharomyces cerevisiae,SAMEA104674706,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","74-Ribo-tRNA-seq, control for 78, 82,86",2018-03-19,2018-03-09,SAMEA104674634,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:95-tRNA-seq, 4EGI-1 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:95-tRNA-seq, 4EGI-1 rep3",BY4741,wild type genotype,4EGI-1,100,none
ERR2382699,2859230,141943673,49,74,ERX2430923,"75-mRNA-seq, control for 79, 83, 87_s",RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276090,SAMEA104674707,simple,4932,Saccharomyces cerevisiae,SAMEA104674707,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","75-mRNA-seq, control for 79, 83, 87",2018-03-19,2018-03-09,SAMEA104674635,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:96-Ribo-tRNA-seq, 4EGI-1 rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:96-Ribo-tRNA-seq, 4EGI-1 rep3",BY4741,wild type genotype,4EGI-1,100,none
ERR2382700,2485174,333256750,134,209,ERX2430924,"76-Ribo-mRNA-seq, control for 80, 84, 88_s",RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276091,SAMEA104674708,simple,4932,Saccharomyces cerevisiae,SAMEA104674708,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","76-Ribo-mRNA-seq, control for 80, 84, 88",2018-03-19,2018-03-09,SAMEA104674636,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:47Z,public,"E-MTAB-6576:107-tRNA-seq, 5mM copper rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:107-tRNA-seq, 5mM copper rep3",BY4741,wild type genotype,copper,5,none
ERR2382701,247268,33154413,134,20,ERX2430925,"77-tRNA-seq, pre-CHX_s",ncRNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP107411,PRJEB25491,1,"",ERS2276092,SAMEA104674709,simple,4932,Saccharomyces cerevisiae,SAMEA104674709,RIKEN Brain Science Institute,ERA1241277,03,2018,Makar,"","77-tRNA-seq, pre-CHX",2018-03-19,2018-03-09,SAMEA104674637,RIKEN Brain Science Institute,RIKEN Brain Science Institute,2018-03-19T17:02:00Z,2018-03-09T09:52:48Z,public,"E-MTAB-6576:108-Ribo-tRNA-seq, 5mM copper rep3",ArrayExpress,baker's yeast,wild type genotype,YPD medium,"E-MTAB-6576:108-Ribo-tRNA-seq, 5mM copper rep3",BY4741,wild type genotype,copper,5,none
