Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,Stage,separation,GEO Accession
SRR1062578,4000000,3.04e+08,76,206,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062579,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062580,4000000,3.04e+08,76,201,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062581,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062582,4000000,3.04e+08,76,199,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062583,4000000,3.04e+08,76,210,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062584,4000000,3.04e+08,76,191,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062585,4000000,3.04e+08,76,207,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062586,4000000,3.04e+08,76,194,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062587,4000000,3.04e+08,76,199,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062588,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062589,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062590,4000000,3.04e+08,76,197,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062591,3244521,246583596,76,171,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062592,4000000,3.04e+08,76,191,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062593,4000000,3.04e+08,76,205,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062594,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062595,4000000,3.04e+08,76,201,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062596,4000000,3.04e+08,76,205,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062597,4000000,3.04e+08,76,199,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062598,4000000,3.04e+08,76,210,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062599,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062600,4000000,3.04e+08,76,192,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062601,4000000,3.04e+08,76,207,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062602,4000000,3.04e+08,76,194,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062603,4000000,3.04e+08,76,201,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062604,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062605,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062606,3118089,236974764,76,165,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062607,4000000,3.04e+08,76,190,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062608,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062609,4000000,3.04e+08,76,197,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062610,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062611,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062612,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062613,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062614,4000000,3.04e+08,76,209,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062615,4000000,3.04e+08,76,192,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062616,4000000,3.04e+08,76,206,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062617,4000000,3.04e+08,76,192,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062618,4000000,3.04e+08,76,201,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062619,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062620,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062621,4000000,3.04e+08,76,210,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062622,2804538,213144888,76,149,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062623,4000000,3.04e+08,76,189,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062624,4000000,3.04e+08,76,203,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062625,4000000,3.04e+08,76,201,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062626,4000000,3.04e+08,76,203,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062627,4000000,3.04e+08,76,207,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062628,4000000,3.04e+08,76,198,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062629,4000000,3.04e+08,76,210,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062630,4000000,3.04e+08,76,190,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062631,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062632,4000000,3.04e+08,76,194,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062633,4000000,3.04e+08,76,200,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062634,4000000,3.04e+08,76,203,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062635,4000000,3.04e+08,76,204,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062636,4000000,3.04e+08,76,197,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062637,3562224,270729024,76,188,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062638,4000000,3.04e+08,76,208,SRX399823,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520114,SAMN02486874,simple,7955,Danio rerio,GSM1299104,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062639,4000000,3.04e+08,76,204,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062640,2387493,181449468,76,127,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062641,1936439,147169364,76,103,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062642,4000000,3.04e+08,76,194,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062643,4000000,3.04e+08,76,206,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062644,4000000,3.04e+08,76,202,SRX399824,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520115,SAMN02486876,simple,7955,Danio rerio,GSM1299105,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299107
